trigger,offset,target,stop,time_limit,trades,win_rate,total_pnl,avg_pnl,sharpe
現貨開盤,10,60,50,10,61,52.5,2260,37.0,1.06
現貨開盤,10,60,50,15,61,52.5,2260,37.0,1.06
現貨開盤,10,60,50,30,61,52.5,2260,37.0,1.06
現貨開盤,10,60,50,60,61,52.5,2260,37.0,1.06
現貨開盤,10,80,5,5,61,0.0,-5490,-90.0,0.0
現貨開盤,10,80,5,10,61,0.0,-5490,-90.0,0.0
現貨開盤,10,80,5,15,61,0.0,-5490,-90.0,0.0
現貨開盤,10,80,5,30,61,0.0,-5490,-90.0,0.0
現貨開盤,10,80,5,60,61,0.0,-5490,-90.0,0.0
現貨開盤,10,80,10,5,61,0.0,-8540,-140.0,0.0
現貨開盤,10,80,10,10,61,0.0,-8540,-140.0,0.0
現貨開盤,10,80,10,15,61,0.0,-8540,-140.0,0.0
現貨開盤,10,80,10,30,61,0.0,-8540,-140.0,0.0
現貨開盤,10,80,10,60,61,0.0,-8540,-140.0,0.0
現貨開盤,10,80,15,5,61,11.5,-5470,-90.0,-4.94
現貨開盤,10,80,15,10,61,11.5,-4940,-81.0,-4.21
現貨開盤,10,80,15,15,61,11.5,-4940,-81.0,-4.21
現貨開盤,10,80,15,30,61,11.5,-4940,-81.0,-4.21
現貨開盤,10,80,15,60,61,11.5,-4940,-81.0,-4.21
現貨開盤,10,80,20,5,61,27.9,1830,30.0,1.08
現貨開盤,10,80,20,10,61,27.9,2360,39.0,1.36
現貨開盤,10,80,20,15,61,27.9,2360,39.0,1.36
現貨開盤,10,80,20,30,61,27.9,2360,39.0,1.36
現貨開盤,10,80,20,60,61,27.9,2360,39.0,1.36
現貨開盤,10,80,30,5,61,32.8,840,14.0,0.43
現貨開盤,10,80,30,10,61,31.1,160,3.0,0.08
現貨開盤,10,80,30,15,61,31.1,160,3.0,0.08
現貨開盤,10,80,30,30,61,31.1,160,3.0,0.08
現貨開盤,10,80,30,60,61,31.1,160,3.0,0.08
現貨開盤,10,80,40,5,61,41.0,2210,36.0,1.0
現貨開盤,10,80,40,10,61,37.7,760,12.0,0.34
現貨開盤,10,80,40,15,61,37.7,760,12.0,0.34
現貨開盤,10,80,40,30,61,37.7,760,12.0,0.34
現貨開盤,10,80,40,60,61,37.7,760,12.0,0.34
現貨開盤,10,80,50,5,61,45.9,2360,39.0,0.98
現貨開盤,10,80,50,10,61,44.3,1890,31.0,0.76
現貨開盤,10,80,50,15,61,42.6,860,14.0,0.35
現貨開盤,10,80,50,30,61,42.6,860,14.0,0.35
現貨開盤,10,80,50,60,61,42.6,860,14.0,0.35
現貨開盤,10,100,5,5,61,0.0,-5490,-90.0,0.0
現貨開盤,10,100,5,10,61,0.0,-5490,-90.0,0.0
現貨開盤,10,100,5,15,61,0.0,-5490,-90.0,0.0
現貨開盤,10,100,5,30,61,0.0,-5490,-90.0,0.0
現貨開盤,10,100,5,60,61,0.0,-5490,-90.0,0.0
現貨開盤,10,100,10,5,61,0.0,-8540,-140.0,0.0
現貨開盤,10,100,10,10,61,0.0,-8540,-140.0,0.0
現貨開盤,10,100,10,15,61,0.0,-8540,-140.0,0.0
現貨開盤,10,100,10,30,61,0.0,-8540,-140.0,0.0
現貨開盤,10,100,10,60,61,0.0,-8540,-140.0,0.0
現貨開盤,10,100,15,5,61,11.5,-4320,-71.0,-3.26
現貨開盤,10,100,15,10,61,11.5,-3540,-58.0,-2.49
現貨開盤,10,100,15,15,61,11.5,-3540,-58.0,-2.49
現貨開盤,10,100,15,30,61,11.5,-3540,-58.0,-2.49
現貨開盤,10,100,15,60,61,11.5,-3540,-58.0,-2.49
現貨開盤,10,100,20,5,61,26.2,3620,59.0,1.83
現貨開盤,10,100,20,10,61,26.2,4560,75.0,2.23
現貨開盤,10,100,20,15,61,26.2,4560,75.0,2.23
現貨開盤,10,100,20,30,61,26.2,4560,75.0,2.23
現貨開盤,10,100,20,60,61,26.2,4560,75.0,2.23
現貨開盤,10,100,30,5,61,31.1,2930,48.0,1.31
現貨開盤,10,100,30,10,61,29.5,2660,44.0,1.16
現貨開盤,10,100,30,15,61,29.5,2660,44.0,1.16
現貨開盤,10,100,30,30,61,29.5,2660,44.0,1.16
現貨開盤,10,100,30,60,61,29.5,2660,44.0,1.16
現貨開盤,10,100,40,5,61,39.3,4790,79.0,1.91
現貨開盤,10,100,40,10,61,34.4,2560,42.0,0.99
現貨開盤,10,100,40,15,61,34.4,2560,42.0,0.99
現貨開盤,10,100,40,30,61,34.4,2560,42.0,0.99
現貨開盤,10,100,40,60,61,34.4,2560,42.0,0.99
現貨開盤,10,100,50,5,61,45.9,6210,102.0,2.31
現貨開盤,10,100,50,10,61,42.6,5590,92.0,1.96
現貨開盤,10,100,50,15,61,41.0,4560,75.0,1.6
現貨開盤,10,100,50,30,61,41.0,4560,75.0,1.6
現貨開盤,10,100,50,60,61,41.0,4560,75.0,1.6
現貨開盤,15,10,5,5,61,0.0,-5490,-90.0,0.0
現貨開盤,15,10,5,10,61,0.0,-5490,-90.0,0.0
現貨開盤,15,10,5,15,61,0.0,-5490,-90.0,0.0
現貨開盤,15,10,5,30,61,0.0,-5490,-90.0,0.0
現貨開盤,15,10,5,60,61,0.0,-5490,-90.0,0.0
現貨開盤,15,10,10,5,61,0.0,-8540,-140.0,0.0
現貨開盤,15,10,10,10,61,0.0,-8540,-140.0,0.0
現貨開盤,15,10,10,15,61,0.0,-8540,-140.0,0.0
現貨開盤,15,10,10,30,61,0.0,-8540,-140.0,0.0
現貨開盤,15,10,10,60,61,0.0,-8540,-140.0,0.0
現貨開盤,15,10,15,5,61,0.0,-11590,-190.0,0.0
現貨開盤,15,10,15,10,61,0.0,-11590,-190.0,0.0
現貨開盤,15,10,15,15,61,0.0,-11590,-190.0,0.0
現貨開盤,15,10,15,30,61,0.0,-11590,-190.0,0.0
現貨開盤,15,10,15,60,61,0.0,-11590,-190.0,0.0
現貨開盤,15,10,20,5,61,31.1,-8940,-147.0,-16.61
現貨開盤,15,10,20,10,61,31.1,-8940,-147.0,-16.61
現貨開盤,15,10,20,15,61,31.1,-8940,-147.0,-16.61
現貨開盤,15,10,20,30,61,31.1,-8940,-147.0,-16.61
現貨開盤,15,10,20,60,61,31.1,-8940,-147.0,-16.61
現貨開盤,15,10,30,5,61,62.3,-5540,-91.0,-7.38
現貨開盤,15,10,30,10,61,62.3,-5540,-91.0,-7.38
現貨開盤,15,10,30,15,61,62.3,-5540,-91.0,-7.38
現貨開盤,15,10,30,30,61,62.3,-5540,-91.0,-7.38
現貨開盤,15,10,30,60,61,62.3,-5540,-91.0,-7.38
現貨開盤,15,10,40,5,61,73.8,-4340,-71.0,-5.09
現貨開盤,15,10,40,10,61,73.8,-4340,-71.0,-5.09
現貨開盤,15,10,40,15,61,73.8,-4340,-71.0,-5.09
現貨開盤,15,10,40,30,61,73.8,-4340,-71.0,-5.09
現貨開盤,15,10,40,60,61,73.8,-4340,-71.0,-5.09
現貨開盤,15,10,50,5,61,82.0,-2940,-48.0,-3.29
現貨開盤,15,10,50,10,61,82.0,-2940,-48.0,-3.29
現貨開盤,15,10,50,15,61,82.0,-2940,-48.0,-3.29
現貨開盤,15,10,50,30,61,82.0,-2940,-48.0,-3.29
現貨開盤,15,10,50,60,61,82.0,-2940,-48.0,-3.29
現貨開盤,15,20,5,5,61,0.0,-5490,-90.0,0.0
現貨開盤,15,20,5,10,61,0.0,-5490,-90.0,0.0
現貨開盤,15,20,5,15,61,0.0,-5490,-90.0,0.0
現貨開盤,15,20,5,30,61,0.0,-5490,-90.0,0.0
現貨開盤,15,20,5,60,61,0.0,-5490,-90.0,0.0
現貨開盤,15,20,10,5,61,0.0,-8540,-140.0,0.0
現貨開盤,15,20,10,10,61,0.0,-8540,-140.0,0.0
現貨開盤,15,20,10,15,61,0.0,-8540,-140.0,0.0
現貨開盤,15,20,10,30,61,0.0,-8540,-140.0,0.0
現貨開盤,15,20,10,60,61,0.0,-8540,-140.0,0.0
現貨開盤,15,20,15,5,61,0.0,-11590,-190.0,0.0
現貨開盤,15,20,15,10,61,0.0,-11590,-190.0,0.0
現貨開盤,15,20,15,15,61,0.0,-11590,-190.0,0.0
現貨開盤,15,20,15,30,61,0.0,-11590,-190.0,0.0
現貨開盤,15,20,15,60,61,0.0,-11590,-190.0,0.0
現貨開盤,15,20,20,5,61,24.6,-8640,-142.0,-12.95
現貨開盤,15,20,20,10,61,24.6,-8640,-142.0,-12.95
現貨開盤,15,20,20,15,61,24.6,-8640,-142.0,-12.95
現貨開盤,15,20,20,30,61,24.6,-8640,-142.0,-12.95
現貨開盤,15,20,20,60,61,24.6,-8640,-142.0,-12.95
現貨開盤,15,20,30,5,61,50.8,-5240,-86.0,-5.41
現貨開盤,15,20,30,10,61,50.8,-5240,-86.0,-5.41
現貨開盤,15,20,30,15,61,50.8,-5240,-86.0,-5.41
現貨開盤,15,20,30,30,61,50.8,-5240,-86.0,-5.41
現貨開盤,15,20,30,60,61,50.8,-5240,-86.0,-5.41
現貨開盤,15,20,40,5,61,62.3,-4040,-66.0,-3.59
現貨開盤,15,20,40,10,61,62.3,-4040,-66.0,-3.59
現貨開盤,15,20,40,15,61,62.3,-4040,-66.0,-3.59
現貨開盤,15,20,40,30,61,62.3,-4040,-66.0,-3.59
現貨開盤,15,20,40,60,61,62.3,-4040,-66.0,-3.59
現貨開盤,15,20,50,5,61,68.9,-3540,-58.0,-2.82
現貨開盤,15,20,50,10,61,68.9,-3540,-58.0,-2.82
現貨開盤,15,20,50,15,61,68.9,-3540,-58.0,-2.82
現貨開盤,15,20,50,30,61,68.9,-3540,-58.0,-2.82
現貨開盤,15,20,50,60,61,68.9,-3540,-58.0,-2.82
現貨開盤,15,30,5,5,61,0.0,-5490,-90.0,0.0
現貨開盤,15,30,5,10,61,0.0,-5490,-90.0,0.0
現貨開盤,15,30,5,15,61,0.0,-5490,-90.0,0.0
現貨開盤,15,30,5,30,61,0.0,-5490,-90.0,0.0
現貨開盤,15,30,5,60,61,0.0,-5490,-90.0,0.0
現貨開盤,15,30,10,5,61,0.0,-8540,-140.0,0.0
現貨開盤,15,30,10,10,61,0.0,-8540,-140.0,0.0
現貨開盤,15,30,10,15,61,0.0,-8540,-140.0,0.0
現貨開盤,15,30,10,30,61,0.0,-8540,-140.0,0.0
現貨開盤,15,30,10,60,61,0.0,-8540,-140.0,0.0
現貨開盤,15,30,15,5,61,0.0,-11590,-190.0,0.0
現貨開盤,15,30,15,10,61,0.0,-11590,-190.0,0.0
現貨開盤,15,30,15,15,61,0.0,-11590,-190.0,0.0
現貨開盤,15,30,15,30,61,0.0,-11590,-190.0,0.0
現貨開盤,15,30,15,60,61,0.0,-11590,-190.0,0.0
現貨開盤,15,30,20,5,61,21.3,-8140,-133.0,-10.26
現貨開盤,15,30,20,10,61,21.3,-8140,-133.0,-10.26
現貨開盤,15,30,20,15,61,21.3,-8140,-133.0,-10.26
現貨開盤,15,30,20,30,61,21.3,-8140,-133.0,-10.26
現貨開盤,15,30,20,60,61,21.3,-8140,-133.0,-10.26
現貨開盤,15,30,30,5,61,47.5,-3340,-55.0,-2.88
現貨開盤,15,30,30,10,61,47.5,-3340,-55.0,-2.88
現貨開盤,15,30,30,15,61,47.5,-3340,-55.0,-2.88
現貨開盤,15,30,30,30,61,47.5,-3340,-55.0,-2.88
現貨開盤,15,30,30,60,61,47.5,-3340,-55.0,-2.88
現貨開盤,15,30,40,5,61,57.4,-2520,-41.0,-1.89
現貨開盤,15,30,40,10,61,55.7,-3040,-50.0,-2.26
現貨開盤,15,30,40,15,61,55.7,-3040,-50.0,-2.26
現貨開盤,15,30,40,30,61,55.7,-3040,-50.0,-2.26
現貨開盤,15,30,40,60,61,55.7,-3040,-50.0,-2.26
現貨開盤,15,30,50,5,61,62.3,-2720,-45.0,-1.82
現貨開盤,15,30,50,10,61,60.7,-3340,-55.0,-2.21
現貨開盤,15,30,50,15,61,60.7,-3340,-55.0,-2.21
現貨開盤,15,30,50,30,61,60.7,-3340,-55.0,-2.21
現貨開盤,15,30,50,60,61,60.7,-3340,-55.0,-2.21
現貨開盤,15,40,5,5,61,0.0,-5490,-90.0,0.0
現貨開盤,15,40,5,10,61,0.0,-5490,-90.0,0.0
現貨開盤,15,40,5,15,61,0.0,-5490,-90.0,0.0
現貨開盤,15,40,5,30,61,0.0,-5490,-90.0,0.0
現貨開盤,15,40,5,60,61,0.0,-5490,-90.0,0.0
現貨開盤,15,40,10,5,61,0.0,-8540,-140.0,0.0
現貨開盤,15,40,10,10,61,0.0,-8540,-140.0,0.0
現貨開盤,15,40,10,15,61,0.0,-8540,-140.0,0.0
現貨開盤,15,40,10,30,61,0.0,-8540,-140.0,0.0
現貨開盤,15,40,10,60,61,0.0,-8540,-140.0,0.0
現貨開盤,15,40,15,5,61,0.0,-11590,-190.0,0.0
現貨開盤,15,40,15,10,61,0.0,-11590,-190.0,0.0
現貨開盤,15,40,15,15,61,0.0,-11590,-190.0,0.0
現貨開盤,15,40,15,30,61,0.0,-11590,-190.0,0.0
現貨開盤,15,40,15,60,61,0.0,-11590,-190.0,0.0
現貨開盤,15,40,20,5,61,18.0,-8040,-132.0,-9.0
現貨開盤,15,40,20,10,61,18.0,-8040,-132.0,-9.0
現貨開盤,15,40,20,15,61,18.0,-8040,-132.0,-9.0
現貨開盤,15,40,20,30,61,18.0,-8040,-132.0,-9.0
現貨開盤,15,40,20,60,61,18.0,-8040,-132.0,-9.0
現貨開盤,15,40,30,5,61,41.0,-3240,-53.0,-2.43
現貨開盤,15,40,30,10,61,41.0,-3240,-53.0,-2.43
現貨開盤,15,40,30,15,61,41.0,-3240,-53.0,-2.43
現貨開盤,15,40,30,30,61,41.0,-3240,-53.0,-2.43
現貨開盤,15,40,30,60,61,41.0,-3240,-53.0,-2.43
現貨開盤,15,40,40,5,61,49.2,-3120,-51.0,-2.03
現貨開盤,15,40,40,10,61,47.5,-3640,-60.0,-2.35
現貨開盤,15,40,40,15,61,47.5,-3640,-60.0,-2.35
現貨開盤,15,40,40,30,61,47.5,-3640,-60.0,-2.35
現貨開盤,15,40,40,60,61,47.5,-3640,-60.0,-2.35
現貨開盤,15,40,50,5,61,54.1,-3520,-58.0,-2.04
現貨開盤,15,40,50,10,61,52.5,-4140,-68.0,-2.38
現貨開盤,15,40,50,15,61,52.5,-4140,-68.0,-2.38
現貨開盤,15,40,50,30,61,52.5,-4140,-68.0,-2.38
現貨開盤,15,40,50,60,61,52.5,-4140,-68.0,-2.38
現貨開盤,15,60,5,5,61,0.0,-5490,-90.0,0.0
現貨開盤,15,60,5,10,61,0.0,-5490,-90.0,0.0
現貨開盤,15,60,5,15,61,0.0,-5490,-90.0,0.0
現貨開盤,15,60,5,30,61,0.0,-5490,-90.0,0.0
現貨開盤,15,60,5,60,61,0.0,-5490,-90.0,0.0
現貨開盤,15,60,10,5,61,0.0,-8540,-140.0,0.0
現貨開盤,15,60,10,10,61,0.0,-8540,-140.0,0.0
現貨開盤,15,60,10,15,61,0.0,-8540,-140.0,0.0
現貨開盤,15,60,10,30,61,0.0,-8540,-140.0,0.0
現貨開盤,15,60,10,60,61,0.0,-8540,-140.0,0.0
現貨開盤,15,60,15,5,61,0.0,-11590,-190.0,0.0
現貨開盤,15,60,15,10,61,0.0,-11590,-190.0,0.0
現貨開盤,15,60,15,15,61,0.0,-11590,-190.0,0.0
現貨開盤,15,60,15,30,61,0.0,-11590,-190.0,0.0
現貨開盤,15,60,15,60,61,0.0,-11590,-190.0,0.0
現貨開盤,15,60,20,5,61,11.5,-9420,-154.0,-10.05
現貨開盤,15,60,20,10,61,11.5,-9040,-148.0,-9.15
現貨開盤,15,60,20,15,61,11.5,-9040,-148.0,-9.15
現貨開盤,15,60,20,30,61,11.5,-9040,-148.0,-9.15
現貨開盤,15,60,20,60,61,11.5,-9040,-148.0,-9.15
現貨開盤,15,60,30,5,61,34.4,-1990,-33.0,-1.22
現貨開盤,15,60,30,10,61,34.4,-1840,-30.0,-1.11
現貨開盤,15,60,30,15,61,34.4,-1840,-30.0,-1.11
現貨開盤,15,60,30,30,61,34.4,-1840,-30.0,-1.11
現貨開盤,15,60,30,60,61,34.4,-1840,-30.0,-1.11
現貨開盤,15,60,40,5,61,39.3,-3370,-55.0,-1.83
現貨開盤,15,60,40,10,61,37.7,-3840,-63.0,-2.04
現貨開盤,15,60,40,15,61,37.7,-3840,-63.0,-2.04
現貨開盤,15,60,40,30,61,37.7,-3840,-63.0,-2.04
現貨開盤,15,60,40,60,61,37.7,-3840,-63.0,-2.04
現貨開盤,15,60,50,5,61,44.3,-3670,-60.0,-1.78
現貨開盤,15,60,50,10,61,42.6,-4340,-71.0,-2.06
現貨開盤,15,60,50,15,61,42.6,-4340,-71.0,-2.06
現貨開盤,15,60,50,30,61,42.6,-4340,-71.0,-2.06
現貨開盤,15,60,50,60,61,42.6,-4340,-71.0,-2.06
現貨開盤,15,80,5,5,61,0.0,-5490,-90.0,0.0
現貨開盤,15,80,5,10,61,0.0,-5490,-90.0,0.0
現貨開盤,15,80,5,15,61,0.0,-5490,-90.0,0.0
現貨開盤,15,80,5,30,61,0.0,-5490,-90.0,0.0
現貨開盤,15,80,5,60,61,0.0,-5490,-90.0,0.0
現貨開盤,15,80,10,5,61,0.0,-8540,-140.0,0.0
現貨開盤,15,80,10,10,61,0.0,-8540,-140.0,0.0
現貨開盤,15,80,10,15,61,0.0,-8540,-140.0,0.0
現貨開盤,15,80,10,30,61,0.0,-8540,-140.0,0.0
現貨開盤,15,80,10,60,61,0.0,-8540,-140.0,0.0
現貨開盤,15,80,15,5,61,0.0,-11590,-190.0,0.0
現貨開盤,15,80,15,10,61,0.0,-11590,-190.0,0.0
現貨開盤,15,80,15,15,61,0.0,-11590,-190.0,0.0
現貨開盤,15,80,15,30,61,0.0,-11590,-190.0,0.0
現貨開盤,15,80,15,60,61,0.0,-11590,-190.0,0.0
現貨開盤,15,80,20,5,61,11.5,-8220,-135.0,-7.06
現貨開盤,15,80,20,10,61,11.5,-7640,-125.0,-6.19
現貨開盤,15,80,20,15,61,11.5,-7640,-125.0,-6.19
現貨開盤,15,80,20,30,61,11.5,-7640,-125.0,-6.19
現貨開盤,15,80,20,60,61,11.5,-7640,-125.0,-6.19
現貨開盤,15,80,30,5,61,31.1,-410,-7.0,-0.21
現貨開盤,15,80,30,10,61,29.5,-940,-15.0,-0.48
現貨開盤,15,80,30,15,61,29.5,-940,-15.0,-0.48
現貨開盤,15,80,30,30,61,29.5,-940,-15.0,-0.48
現貨開盤,15,80,30,60,61,29.5,-940,-15.0,-0.48
現貨開盤,15,80,40,5,61,36.1,-1590,-26.0,-0.74
現貨開盤,15,80,40,10,61,32.8,-2840,-47.0,-1.3
現貨開盤,15,80,40,15,61,32.8,-2840,-47.0,-1.3
現貨開盤,15,80,40,30,61,32.8,-2840,-47.0,-1.3
現貨開盤,15,80,40,60,61,32.8,-2840,-47.0,-1.3
現貨開盤,15,80,50,5,61,41.0,-1680,-28.0,-0.71
現貨開盤,15,80,50,10,61,37.7,-3040,-50.0,-1.25
現貨開盤,15,80,50,15,61,37.7,-3040,-50.0,-1.25
現貨開盤,15,80,50,30,61,37.7,-3040,-50.0,-1.25
現貨開盤,15,80,50,60,61,37.7,-3040,-50.0,-1.25
現貨開盤,15,100,5,5,61,0.0,-5490,-90.0,0.0
現貨開盤,15,100,5,10,61,0.0,-5490,-90.0,0.0
現貨開盤,15,100,5,15,61,0.0,-5490,-90.0,0.0
現貨開盤,15,100,5,30,61,0.0,-5490,-90.0,0.0
現貨開盤,15,100,5,60,61,0.0,-5490,-90.0,0.0
現貨開盤,15,100,10,5,61,0.0,-8540,-140.0,0.0
現貨開盤,15,100,10,10,61,0.0,-8540,-140.0,0.0
現貨開盤,15,100,10,15,61,0.0,-8540,-140.0,0.0
現貨開盤,15,100,10,30,61,0.0,-8540,-140.0,0.0
現貨開盤,15,100,10,60,61,0.0,-8540,-140.0,0.0
現貨開盤,15,100,15,5,61,0.0,-11590,-190.0,0.0
現貨開盤,15,100,15,10,61,0.0,-11590,-190.0,0.0
現貨開盤,15,100,15,15,61,0.0,-11590,-190.0,0.0
現貨開盤,15,100,15,30,61,0.0,-11590,-190.0,0.0
現貨開盤,15,100,15,60,61,0.0,-11590,-190.0,0.0
現貨開盤,15,100,20,5,61,9.8,-8320,-136.0,-6.58
現貨開盤,15,100,20,10,61,9.8,-7880,-129.0,-5.99
現貨開盤,15,100,20,15,61,9.8,-7440,-122.0,-5.37
現貨開盤,15,100,20,30,61,9.8,-7440,-122.0,-5.37
現貨開盤,15,100,20,60,61,9.8,-7440,-122.0,-5.37
現貨開盤,15,100,30,5,61,27.9,80,1.0,0.04
現貨開盤,15,100,30,10,61,26.2,-830,-14.0,-0.39
現貨開盤,15,100,30,15,61,24.6,-1240,-20.0,-0.57
現貨開盤,15,100,30,30,61,24.6,-1240,-20.0,-0.57
現貨開盤,15,100,30,60,61,24.6,-1240,-20.0,-0.57
現貨開盤,15,100,40,5,61,32.8,-900,-15.0,-0.38
現貨開盤,15,100,40,10,61,29.5,-2530,-41.0,-1.05
現貨開盤,15,100,40,15,61,27.9,-3040,-50.0,-1.25
現貨開盤,15,100,40,30,61,27.9,-3040,-50.0,-1.25
現貨開盤,15,100,40,60,61,27.9,-3040,-50.0,-1.25
現貨開盤,15,100,50,5,61,39.3,620,10.0,0.23
現貨開盤,15,100,50,10,61,36.1,-830,-14.0,-0.3
現貨開盤,15,100,50,15,61,34.4,-1440,-24.0,-0.52
現貨開盤,15,100,50,30,61,34.4,-1440,-24.0,-0.52
現貨開盤,15,100,50,60,61,34.4,-1440,-24.0,-0.52
現貨開盤,20,10,5,5,61,0.0,-5490,-90.0,0.0
現貨開盤,20,10,5,10,61,0.0,-5490,-90.0,0.0
現貨開盤,20,10,5,15,61,0.0,-5490,-90.0,0.0
現貨開盤,20,10,5,30,61,0.0,-5490,-90.0,0.0
現貨開盤,20,10,5,60,61,0.0,-5490,-90.0,0.0
現貨開盤,20,10,10,5,61,0.0,-8540,-140.0,0.0
現貨開盤,20,10,10,10,61,0.0,-8540,-140.0,0.0
現貨開盤,20,10,10,15,61,0.0,-8540,-140.0,0.0
現貨開盤,20,10,10,30,61,0.0,-8540,-140.0,0.0
現貨開盤,20,10,10,60,61,0.0,-8540,-140.0,0.0
現貨開盤,20,10,15,5,61,0.0,-11590,-190.0,0.0
現貨開盤,20,10,15,10,61,0.0,-11590,-190.0,0.0
現貨開盤,20,10,15,15,61,0.0,-11590,-190.0,0.0
現貨開盤,20,10,15,30,61,0.0,-11590,-190.0,0.0
現貨開盤,20,10,15,60,61,0.0,-11590,-190.0,0.0
現貨開盤,20,10,20,5,61,0.0,-14640,-240.0,0.0
現貨開盤,20,10,20,10,61,0.0,-14640,-240.0,0.0
現貨開盤,20,10,20,15,61,0.0,-14640,-240.0,0.0
現貨開盤,20,10,20,30,61,0.0,-14640,-240.0,0.0
現貨開盤,20,10,20,60,61,0.0,-14640,-240.0,0.0
現貨開盤,20,10,30,5,61,49.2,-8740,-143.0,-11.28
現貨開盤,20,10,30,10,61,49.2,-8740,-143.0,-11.28
現貨開盤,20,10,30,15,61,49.2,-8740,-143.0,-11.28
現貨開盤,20,10,30,30,61,49.2,-8740,-143.0,-11.28
現貨開盤,20,10,30,60,61,49.2,-8740,-143.0,-11.28
現貨開盤,20,10,40,5,61,70.5,-5340,-88.0,-6.04
現貨開盤,20,10,40,10,61,70.5,-5340,-88.0,-6.04
現貨開盤,20,10,40,15,61,70.5,-5340,-88.0,-6.04
現貨開盤,20,10,40,30,61,70.5,-5340,-88.0,-6.04
現貨開盤,20,10,40,60,61,70.5,-5340,-88.0,-6.04
現貨開盤,20,10,50,5,61,80.3,-3540,-58.0,-3.83
現貨開盤,20,10,50,10,61,80.3,-3540,-58.0,-3.83
現貨開盤,20,10,50,15,61,80.3,-3540,-58.0,-3.83
現貨開盤,20,10,50,30,61,80.3,-3540,-58.0,-3.83
現貨開盤,20,10,50,60,61,80.3,-3540,-58.0,-3.83
現貨開盤,20,20,5,5,61,0.0,-5490,-90.0,0.0
現貨開盤,20,20,5,10,61,0.0,-5490,-90.0,0.0
現貨開盤,20,20,5,15,61,0.0,-5490,-90.0,0.0
現貨開盤,20,20,5,30,61,0.0,-5490,-90.0,0.0
現貨開盤,20,20,5,60,61,0.0,-5490,-90.0,0.0
現貨開盤,20,20,10,5,61,0.0,-8540,-140.0,0.0
現貨開盤,20,20,10,10,61,0.0,-8540,-140.0,0.0
現貨開盤,20,20,10,15,61,0.0,-8540,-140.0,0.0
現貨開盤,20,20,10,30,61,0.0,-8540,-140.0,0.0
現貨開盤,20,20,10,60,61,0.0,-8540,-140.0,0.0
現貨開盤,20,20,15,5,61,0.0,-11590,-190.0,0.0
現貨開盤,20,20,15,10,61,0.0,-11590,-190.0,0.0
現貨開盤,20,20,15,15,61,0.0,-11590,-190.0,0.0
現貨開盤,20,20,15,30,61,0.0,-11590,-190.0,0.0
現貨開盤,20,20,15,60,61,0.0,-11590,-190.0,0.0
現貨開盤,20,20,20,5,61,0.0,-14640,-240.0,0.0
現貨開盤,20,20,20,10,61,0.0,-14640,-240.0,0.0
現貨開盤,20,20,20,15,61,0.0,-14640,-240.0,0.0
現貨開盤,20,20,20,30,61,0.0,-14640,-240.0,0.0
現貨開盤,20,20,20,60,61,0.0,-14640,-240.0,0.0
現貨開盤,20,20,30,5,61,41.0,-8240,-135.0,-8.65
現貨開盤,20,20,30,10,61,41.0,-8240,-135.0,-8.65
現貨開盤,20,20,30,15,61,41.0,-8240,-135.0,-8.65
現貨開盤,20,20,30,30,61,41.0,-8240,-135.0,-8.65
現貨開盤,20,20,30,60,61,41.0,-8240,-135.0,-8.65
現貨開盤,20,20,40,5,61,54.1,-7040,-115.0,-6.08
現貨開盤,20,20,40,10,61,54.1,-7040,-115.0,-6.08
現貨開盤,20,20,40,15,61,54.1,-7040,-115.0,-6.08
現貨開盤,20,20,40,30,61,54.1,-7040,-115.0,-6.08
現貨開盤,20,20,40,60,61,54.1,-7040,-115.0,-6.08
現貨開盤,20,20,50,5,61,65.6,-4940,-81.0,-3.83
現貨開盤,20,20,50,10,61,65.6,-4940,-81.0,-3.83
現貨開盤,20,20,50,15,61,65.6,-4940,-81.0,-3.83
現貨開盤,20,20,50,30,61,65.6,-4940,-81.0,-3.83
現貨開盤,20,20,50,60,61,65.6,-4940,-81.0,-3.83
現貨開盤,20,30,5,5,61,0.0,-5490,-90.0,0.0
現貨開盤,20,30,5,10,61,0.0,-5490,-90.0,0.0
現貨開盤,20,30,5,15,61,0.0,-5490,-90.0,0.0
現貨開盤,20,30,5,30,61,0.0,-5490,-90.0,0.0
現貨開盤,20,30,5,60,61,0.0,-5490,-90.0,0.0
現貨開盤,20,30,10,5,61,0.0,-8540,-140.0,0.0
現貨開盤,20,30,10,10,61,0.0,-8540,-140.0,0.0
現貨開盤,20,30,10,15,61,0.0,-8540,-140.0,0.0
現貨開盤,20,30,10,30,61,0.0,-8540,-140.0,0.0
現貨開盤,20,30,10,60,61,0.0,-8540,-140.0,0.0
現貨開盤,20,30,15,5,61,0.0,-11590,-190.0,0.0
現貨開盤,20,30,15,10,61,0.0,-11590,-190.0,0.0
現貨開盤,20,30,15,15,61,0.0,-11590,-190.0,0.0
現貨開盤,20,30,15,30,61,0.0,-11590,-190.0,0.0
現貨開盤,20,30,15,60,61,0.0,-11590,-190.0,0.0
現貨開盤,20,30,20,5,61,0.0,-14640,-240.0,0.0
現貨開盤,20,30,20,10,61,0.0,-14640,-240.0,0.0
現貨開盤,20,30,20,15,61,0.0,-14640,-240.0,0.0
現貨開盤,20,30,20,30,61,0.0,-14640,-240.0,0.0
